full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-12-03T01:01:51+0000,816943,28840,Ruby,12711,[]
Te1amon/roblox-address-dumps,This repository contains memory addresses for various versions of Roblox. Feel free to use this in any of your programs/exploits. More memory addresses will be included later on.,https://github.com/Te1amon/roblox-address-dumps,['exploit'],1,2022-12-03T15:03:34+0000,17,2,,0,[]
Hugo1307/AEV,Vulnerabilities Analysis and Exploitation course @detiuaveiro ,https://github.com/Hugo1307/AEV,['exploit'],1,2022-12-03T13:41:57+0000,58255,0,JavaScript,0,[]
hideckies/exploit-notes,A sticky notes for pentesting.,https://github.com/hideckies/exploit-notes,['exploit'],1,2022-12-03T09:26:15+0000,269,0,CSS,0,[]
JuixyV2/Roblox-Exploits,None,https://github.com/JuixyV2/Roblox-Exploits,['exploit'],1,2022-12-03T03:30:53+0000,34,0,Lua,0,[]
snow-kluster/Sheller,PoC Malware written in C++ that gives the attacker a reverse shell on the victims box ,https://github.com/snow-kluster/Sheller,['attack poc'],1,2022-12-03T19:52:06+0000,57393,0,C++,0,[]
yosxos/Post-Exploitation-Tool,None,https://github.com/yosxos/Post-Exploitation-Tool,['exploit'],1,2022-12-03T16:42:04+0000,45209,0,Makefile,1,[]
bob11vrdp/CVE-2022-39425,CVE-2022-39425 PoC,https://github.com/bob11vrdp/CVE-2022-39425,"['cve poc', 'cve-2 OR cve_2']",2,2022-12-03T04:49:26+0000,152802,2,C,0,['CVE-2022-39425']
defrizletov/rake_remastered,Exploit/Script for Rake Remastered.,https://github.com/defrizletov/rake_remastered,['exploit'],1,2022-12-03T08:27:05+0000,32,0,Lua,0,[]
x203f/WordBombExploits,None,https://github.com/x203f/WordBombExploits,['exploit'],1,2022-12-03T16:34:40+0000,2,0,Lua,0,[]
badr-elmazaz/CTFs,Collection of writeups of Catch the Flag competitions and code for exploiting the challenges,https://github.com/badr-elmazaz/CTFs,['exploit'],1,2022-12-03T05:54:58+0000,12,0,Python,0,[]
Inplex-sys/CVE-2022-26265,The first proof of concept of the Contao CMS RCE,https://github.com/Inplex-sys/CVE-2022-26265,"['0day', 'cve-2 OR cve_2', 'exploit', 'rce']",4,2022-12-03T11:58:30+0000,10,3,Python,0,['CVE-2022-26265']
ywoak/Rainfall,Binary exploitation from 0x0 to 0x4865726f,https://github.com/ywoak/Rainfall,['exploit'],1,2022-12-03T04:07:04+0000,3,0,,0,[]
CT77777/alphaFinance-Exploit,None,https://github.com/CT77777/alphaFinance-Exploit,['exploit'],1,2022-12-03T14:21:20+0000,228,1,Solidity,0,[]
rcvalle/metasploit,Metasploit contributions.,https://github.com/rcvalle/metasploit,['metasploit module OR payload'],1,2022-12-03T00:15:45+0000,146,0,Ruby,0,[]
risesecurity/metasploit,Metasploit contributions.,https://github.com/risesecurity/metasploit,['metasploit module OR payload'],1,2022-12-03T01:44:46+0000,101,0,Ruby,0,[]
L1GH7/Vaultiris,Vaultiris - CVE Monitor,https://github.com/L1GH7/Vaultiris,['exploit'],1,2022-12-03T12:56:16+0000,3406679,2,C++,0,[]
JackieSinger/rces-final-project,None,https://github.com/JackieSinger/rces-final-project,['rce'],1,2022-12-03T19:20:47+0000,20514,0,Jupyter Notebook,0,[]
MrAnonymousX22/Silent-PDF-Builder,None,https://github.com/MrAnonymousX22/Silent-PDF-Builder,['exploit'],1,2022-12-03T21:23:09+0000,1,0,,0,[]
dkjiayu/dkjiayu.github.io,POC for cve-2022-22620,https://github.com/dkjiayu/dkjiayu.github.io,['cve poc'],1,2022-12-03T08:40:46+0000,5,0,HTML,0,['CVE-2022-22620']
yeetsquad747/exploitcb,"A forum website to discuss about proxies, chromebook exploits, etc.",https://github.com/yeetsquad747/exploitcb,['exploit'],1,2022-12-03T00:16:47+0000,400,10,TypeScript,0,[]
ilTella/SecurityExercises,Dump of Security exercises with solutions,https://github.com/ilTella/SecurityExercises,['shellcode'],1,2022-12-03T16:16:16+0000,13,0,Python,0,[]
signalscorps/cve2stix-output,A publicly available store of STIX 2.1 objects created by our cve2stix script. This is a fully automated repository.,https://github.com/signalscorps/cve2stix-output,['cve-2 OR cve_2'],1,2022-12-03T13:07:52+0000,19220,0,Python,1,[]
SleipnirGroup/Sleipnir,"A sparsity and linearity-exploiting interior-point solver, now with readable internals",https://github.com/SleipnirGroup/Sleipnir,['exploit'],1,2022-12-03T04:10:50+0000,793,8,C++,0,[]
JD2344/SecGen_Exploits,A repo containing some built puppet modules for SecGen,https://github.com/JD2344/SecGen_Exploits,['exploit'],1,2022-12-03T20:49:39+0000,1147,0,Ruby,0,[]
Ha-L0/Ha-L0.github.io,Just H4 and L0 publishing write ups of hacking CTFs and challenges,https://github.com/Ha-L0/Ha-L0.github.io,['exploit'],1,2022-12-03T15:24:30+0000,20862,0,HTML,0,[]
Alendaa/Scripts,my scripts for exploit in roblox,https://github.com/Alendaa/Scripts,['exploit'],1,2022-12-03T16:57:15+0000,5123,0,,0,[]
BerryGud1/ZeroDay,None,https://github.com/BerryGud1/ZeroDay,['zeroday'],1,2022-12-03T20:01:31+0000,349,0,Lua,0,[]
him54/Metasploit-framework,None,https://github.com/him54/Metasploit-framework,['metasploit module OR payload'],1,2022-12-03T16:59:42+0000,31,1,,0,[]
stepancar-web-programming/2022-fall-lab-portfolio-cvetkov-vyacheslav-andreevich,Лабораторная работа по Веб-технологиям,https://github.com/stepancar-web-programming/2022-fall-lab-portfolio-cvetkov-vyacheslav-andreevich,['cve-2 OR cve_2'],1,2022-12-03T10:07:55+0000,1479,0,JavaScript,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2022-12-03T14:34:19+0000,6821,119,,14,[]
RashidKhanPathan/WindowsPrivilegeEscalation,Mine Research and Exploits for Windows Privilege Escalation,https://github.com/RashidKhanPathan/WindowsPrivilegeEscalation,['exploit'],1,2022-12-03T06:34:34+0000,3,1,,0,[]
jonesdevelopment/sonar,Sonar Antibot - Experimental anti bot plugin for Minecraft BungeeCord servers (1.7-1.19) - Blocking netty exploits and more...,https://github.com/jonesdevelopment/sonar,['exploit'],1,2022-12-03T11:24:43+0000,1585,3,Java,2,[]
defrizletov/war-tycoon,Exploit/Script for War Tycoon.,https://github.com/defrizletov/war-tycoon,['exploit'],1,2022-12-03T13:53:13+0000,10,0,Lua,0,[]
injoonH/contextual-image-captioning,"Refactored codes for the paper ""Exploiting Image-Text Synergy for Contextual Image Captioning,"" published at EACL Workshop LANTERN 2021.",https://github.com/injoonH/contextual-image-captioning,['exploit'],1,2022-12-03T18:01:54+0000,83,0,Python,0,[]
rapid7/metasploit-payloads,Unified repository for different Metasploit Framework payloads,https://github.com/rapid7/metasploit-payloads,['metasploit module OR payload'],1,2022-12-03T19:39:48+0000,60971,1358,C,620,[]
